BusStopCode RoadName    Description
55311	Ang Mo Kio Ave 9	Opp Yio Chu Kang Stadium
55319	Ang Mo Kio Ave 9	Yio Chu Kang Stadium
55321	Ang Mo Kio Ave 8	Opp Nanyang Poly
55329	Ang Mo Kio Ave 8	Nanyang Poly
55331	Lentor Loop	Aft Lentor Gr
55339	Lentor Loop	Aft Florissa Pk
55341	Lentor Dr	Opp Thomson Gr
55349	Lentor Dr	Thomson Gr
55351	Lentor Rd	Opp Fudu Wk P/G
55361	Lentor Loop	Countryside Gdn P/G
55371	Lentor Loop	Aft Lentor St
55381	Lentor Loop	Bef Bullion Pk
55509	Ang Mo Kio Ave 8	Yio Chu Kang Int
56019	Upp Thomson Rd	Bef Ang Mo Kio Ave 1
56021	Upp Thomson Rd	Opp S'wang Hill FC
56029	Upp Thomson Rd	Bef Sembawang Hill FC
56031	Upp Thomson Rd	Bef Yio Chu Kang Rd
56039	Upp Thomson Rd	Aft Yio Chu Kang Rd
56041	Upp Thomson Rd	Opp Meadows @ Peirce
56049	Upp Thomson Rd	Meadows @ Peirce
56051	Upp Thomson Rd	Opp Tagore Rd
56059	Upp Thomson Rd	Bef Tagore Rd
56061	Upp Thomson Rd	Aft Tagore Dr
56069	Upp Thomson Rd	Bef Tagore Dr
56071	Upp Thomson Rd	Bef Old Upp Thomson Rd
56079	Upp Thomson Rd	Aft Old Upp Thomson Rd
56081	Upp Thomson Rd	Bef SLE
56089	Upp Thomson Rd	Aft SLE
56091	Upp Thomson Rd	Bef Springleaf Rd
56099	Upp Thomson Rd	Aft Springleaf Rd
56191	Yio Chu Kang Rd	Opp NPB Serangoon Depot
56199	Yio Chu Kang Rd	NPB Serangoon Depot
56201	Yio Chu Kang Rd	Aft Munshi Abdullah Ave
56209	Yio Chu Kang Rd	Bef Thomson Hills Dr
56241	Ang Mo Kio Ave 2	St. Nicholas Girls'
56249	Ang Mo Kio Ave 2	Opp St. Nicholas Girls'
56251	Ang Mo Kio Ave 2	Opp Horizon Gdns
56259	Ang Mo Kio Ave 2	Horizon Gdns
56261	Ang Mo Kio Ave 1	Blk 248
56269	Ang Mo Kio Ave 1	Opp Blk 248
56289	Ang Mo Kio Ave 2	Bef Shangri-La Wk
57011	Upp Thomson Rd	Opp Springleaf Nature Pk
57019	Upp Thomson Rd	Springleaf Nature Pk
57021	Sembawang Rd	Forest Hills Condo
57029	Sembawang Rd	Aft The Springside
57031	Sembawang Rd	Nee Soon Driclad Ctr
57039	Sembawang Rd	Bef Spiritual Grace Presby Ch
57041	Sembawang Rd	Nee Soon HQ 22 SIB
57049	Sembawang Rd	Opp Nee Soon HQ 22 SIB
57051	Sembawang Rd	Aft Sembawang Air Base
57059	Sembawang Rd	Opp Sembawang Air Base
57061	Sembawang Rd	Dieppe Barracks
57069	Sembawang Rd	Opp Dieppe Barracks
57071	Sembawang Rd	Opp Khatib Camp
57079	Sembawang Rd	Khatib Camp
57081	Sembawang Rd	Opp Blk 713
57089	Sembawang Rd	Blk 713
57111	Sembawang Rd	Opp Blk 101
57119	Sembawang Rd	Blk 101
57121	Sembawang Rd	Opp Blk 115B
57129	Sembawang Rd	Blk 114
57131	Sembawang Rd	Opp Jln Kemuning
57139	Sembawang Rd	Aft Jln Kemuning
57141	Mandai Rd	Bef Upp Thomson Rd
57149	Mandai Rd	Aft Upp Thomson Rd
58009	Sembawang Vista	Sembawang Int
58011	Sembawang Rd	Opp Sembawang Shop Ctr
58019	Sembawang Rd	Aft Sembawang Shop Ctr
58021	Sembawang Rd	Bef Canberra Rd
58029	Sembawang Rd	Aft Canberra Rd
58041	Sembawang Rd	Blk 590C
58049	Sembawang Rd	Opp Blk 590C
58051	Sembawang Rd	Blk 592C
58059	Sembawang Rd	Opp Blk 592C
58061	Sembawang Rd	Aft Durban Rd
58069	Sembawang Rd	Opp Durban Rd
58071	Sembawang Rd	Bef Jln Basong
58079	Sembawang Rd	Aft Jln Basong
58081	Sembawang Rd	Opp Jln Janggus
58089	Sembawang Rd	Aft Andrews Ave
58091	Sembawang Rd	Sembawang Pk
58099	Sembawang Rd	Opp Sembawang Pk
58101	Canberra Rd	Blk 311
58109	Canberra Rd	Opp Blk 311
58111	Canberra Rd	Blk 351 CP
58119	Canberra Rd	Blk 502A
58121	Canberra Rd	Blk 424A CP
58129	Canberra Rd	Blk 508 CP
58131	Canberra Rd	Aft Assyafaah Mque
58139	Canberra Rd	Bef Assyafaah Mque
58141	Admiralty Rd West	Sembawang Camp
58149	Admiralty Rd West	Opp Sembawang Shipyard G 8
58151	Canberra Rd	Bef Sembawang Stn
58159	Canberra Rd	Aft Admiral Hill
58161	Admiralty Rd West	Bef Sembawang Shipyard G 3
58169	Admiralty Rd West	Aft HomeTeamNS Sembawang Resort
58171	Admiralty Rd West	Sembawang Corp Industries
58179	Admiralty Rd West	Opp Sembawang Corp Industries
58181	Admiralty Rd West	Sembawang Drug Rehab Ctr
58189	Admiralty Rd West	Opp Sembawang Drug Rehab Ctr
58191	Admiralty Rd East	Aft Wellington Rd
58199	Admiralty Rd East	Opp Auckland Rd
58201	Admiralty Rd East	Aft Queen'S Ave
58209	Admiralty Rd East	Aft Pakistan Rd
58211	Sembawang Way	Sembawang Stn
58219	Sembawang Way	Opp Sembawang Stn
58221	Sembawang Way	Blk 339 CP
58229	Sembawang Way	Blk 358A CP
58241	Sembawang Vista	Sembawang Int
58249	Sembawang Vista	Blk 309
58251	Sembawang Dr	Sun Plaza
58259	Sembawang Dr	Opp Sun Plaza
58271	Sembawang Cres	Blk 335
58279	Sembawang Cres	Opp Blk 336A CP
58281	Sembawang Cres	Sembawang Sec Sch
58289	Sembawang Cres	Opp Sembawang Sec Sch
58291	Sembawang Dr	Blk 317
58299	Sembawang Dr	Blk 328
58301	Gambas Ave	3M Bldg
58309	Gambas Ave	Opp 3M Bldg
58311	Sembawang Dr	Blk 354 CP
58319	Sembawang Dr	Blk 357C
58321	Admiralty Dr	Bet Blks 357/359
58329	Admiralty Dr	Blk 474
58331	Canberra Link	Blk 589D
58339	Canberra Link	Opp Blk 589D
58341	Sembawang Dr	Blk 405
58349	Sembawang Dr	Blk 478
58351	Sembawang Dr	Blk 483
58359	Sembawang Dr	Opp Blk 484A CP
58361	Admiralty St	Nth Link Bldg
58369	Admiralty St	Bef Acacia Home
58371	Sembawang Cres	Bet Blks 325/326
58379	Sembawang Cres	Opp Blk 325
58381	Sembawang Way	Blk 469B
58389	Sembawang Way	Opp Blk 469B
58391	Sembawang Ave	Blk 303
58399	Sembawang Ave	Opp Blk 303
58401	Admiralty Link	Opp Blk 491
58409	Admiralty Link	Blk 491
58411	Admiralty Link	Blk 404A CP
58419	Admiralty Link	Blk 482A CP
58421	Admiralty Dr	Blk 353
58429	Admiralty Dr	Bet Blks 415/416
58439	Champions Way	Innova JC
58449	Champions Way	S'pore Sports Sch
58451	Sembawang Dr	Aft Heavy Veh Pk
58459	Sembawang Dr	Bef Heavy Veh Pk
58461	Champions Way	Innova Pr Sch
58479	Woodlands Dr 17	Aft Innova Pr Sch
58481	Wellington Circle	Opp Wellington Pr Sch
58489	Wellington Circle	Wellington Pr Sch
58491	Montreal Dr	Opp Blk 507A
58499	Montreal Dr	Blk 506A
58501	Montreal Link	Blk 592A
58509	Montreal Link	Blk 590A
58511	Canberra st	Blk 104C
58519	Canberra st	OPP BLK 104B
58521	Canberra st	BLK 106A
58529	Canberra st	BLK 108 CP
58531	Canberra Way	BLK 129A
58539	Canberra Way	BLK 120A
59009	Yishun Ave 2	Yishun Temp Int
59011	Lentor Ave	Bef Sg Seletar Bridge
59019	Lentor Ave	Aft Sg Seletar Bridge
59021	Lentor Ave	Bef Yishun Ave 1
59029	Lentor Ave	Aft Yishun Ave 1
59031	Yishun Ave 2	Opp Yishun Sports Hall
59039	Yishun Ave 2	Yishun Sports Hall
59041	Yishun Ave 2	Bef Khatib Stn
59049	Yishun Ave 2	Opp Khatib Stn
59051	Yishun Ave 2	Blk 790
59059	Yishun Ave 2	Blk 608
59061	Yishun Ave 2	Blk 763
59069	Yishun Ave 2	Opp Blk 757
59072	Yishun Ave 2	Yishun Stn Exit E
59073	Yishun Ave 2	Opp Yishun Stn
59079	Yishun Ave 2	Yishun Stn
59081	Yishun Ring Rd	Blk 774
59089	Yishun Ring Rd	Opp Blk 774
59091	Yishun Ave 2	Blk 154
59099	Yishun Ave 2	Blk 220
59101	Yishun Ring Rd	Yishun Pr Sch
59109	Yishun Ring Rd	Opp Yishun Pr Sch
59111	Yishun Ave 5	Blk 701
59119	Yishun Ave 5	Opp Blk 701A
59121	Yishun Ring Rd	Blk 121
59129	Yishun Ring Rd	Opp Blk 121
59131	Yishun Ring Rd	Blk 137
59139	Yishun Ring Rd	Aft Chong Pang CC
59141	Yishun Ave 5	Blk 741
59149	Yishun Ave 5	Blk 145
59159	Yishun Ave 5	Blk 151
59161	Yishun Ctrl	Opp Blk 201
59171	Yishun Ave 9	Blk 309
59179	Yishun Ave 9	Blk 241
59181	Yishun Ave 9	Opp Blk 245
59189	Yishun Ave 9	Blk 245
59191	Yishun Ave 6	Opp Northland Sec Sch
59199	Yishun Ave 6	Blk 250
59201	Yishun Ave 6	Opp Chongfu Pr Sch
59209	Yishun Ave 6	Blk 272
59211	Yishun Ave 7	Blk 289
59219	Yishun Ave 7	Opp Blk 288
59221	Yishun Ave 7	Opp Yishun Ind Pk A
59229	Yishun Ave 7	Yishun Ind Pk A
59231	Yishun Ring Rd	Blk 227
59239	Yishun Ring Rd	Blk 291
59241	Yishun Ring Rd	Blk 236
59249	Yishun Ring Rd	Blk 257
59251	Yishun Ave 2	Opp Darul Makmur Mque
59259	Yishun Ave 2	Darul Makmur Mque
59261	Yishun Ave 7	Blk 174
59269	Yishun Ave 7	Opp Blk 174
59271	Yishun Ave 7	Blk 118
59279	Yishun Ave 7	Opp Ahmad Ibrahim Sec Sch
59281	Yishun Ave 4	Blk 654
59289	Yishun Ave 4	Blk 676 CP
59291	Yishun Ave 4	Blk 666
59299	Yishun Ave 4	Blk 671 CP
59301	Yishun Ring Rd	Blk 731
59309	Yishun Ring Rd	Jiemin Pr Sch
59311	Yishun Ring Rd	Blk 760
59319	Yishun Ring Rd	Yishun JC
59321	Yishun Ring Rd	Blk 794
59329	Yishun Ring Rd	Naval Base Sec Sch
59331	Yishun Ave 3	Blk 773
59339	Yishun Ave 3	Blk 776
59341	Yishun Ctrl	Khoo Teck Puat Hosp
59349	Yishun Ctrl	Opp Khoo Teck Puat Hosp
59351	Yishun Ctrl	Opp Blk 322
59359	Yishun Ctrl	Blk 322
59361	Yishun St 61	Blk 602
59369	Yishun St 61	Blk 647
59371	Yishun St 61	Chung Cheng High Sch
59379	Yishun St 61	Opp Chung Cheng High Sch
59381	Yishun Ring Rd	Blk 314
59389	Yishun Ring Rd	Opp Blk 314
59391	Yishun Ring Rd	Blk 342B
59399	Yishun Ring Rd	Opp Blk 367
59401	Yishun Ring Rd	Blk 358
59409	Yishun Ring Rd	Evangel Family Ch
59411	Yishun Ring Rd	Blk 356
59419	Yishun Ring Rd	Blk 413
59421	Yishun Ring Rd	Blk 624
59429	Yishun Ring Rd	Blk 846
59431	Yishun Ring Rd	Blk 630
59439	Yishun Ring Rd	Blk 858
59441	Yishun Ave 4	Naval Base Pr Sch
59449	Yishun Ave 4	Opp Naval Base Pr Sch
59451	Yishun Ave 11	Bet Blks 349/350
59459	Yishun Ave 11	Opp Huamin Pr Sch
59461	Yishun Ave 11	Opp Blk 419
59469	Yishun Ave 11	Blk 419
59471	Yishun Ave 1	Blk 430B
59479	Yishun Ave 1	Aft Yishun Ave 6
59481	Yishun St 81	Blk 873
59499	Yishun St 81	Orchid Pk Condo
59501	Yishun Ave 1	Blk 871
59509	Yishun Ave 1	Opp Blk 871
59511	Yishun St 71	Yishun Sec Sch
59521	Yishun Ave 2	Yishun Sapphire
59529	Yishun Ave 2	Opp Yishun Sapphire
59541	Yishun Ave 3	Opp Khatib Camp
59549	Yishun Ave 3	Khatib Camp
59551	Yishun Ave 3	Blk 722
59559	Yishun Ave 3	Opp Blk 722
59561	Yishun Ring Rd	Blk 798
59569	Yishun Ring Rd	Opp Blk 798
59571	Yishun Ring Rd	Opp Northbrooks Sec Sch
59579	Yishun Ring Rd	Blk 456
59581	Yishun St 41	Blk 432C
59589	Yishun St 41	Blk 505C
59591	Yishun Ave 6	Bet Blks 405/406
59599	Yishun Ave 6	Opp Blk 406
59601	Yishun Ave 6	Bet Blks 391/392
59609	Yishun Ave 6	Opp Blk 392
59611	Yishun Ctrl 2	Opp Yishun Community Hosp
59619	Yishun Ctrl 2	Yishun Community Hosp
59621	Yishun Ave 6	Bet Blks 318A/318B
59631	Yishun Ring Rd	Opp Blk 445
59639	Yishun Ring Rd	Bet Blks 445/449
59641	Yishun St 31	Bet Blks 333C/333D
59649	Yishun St 31	Opp Blk 333C
59651	Yishun Ave 11	Blk 348B
59661	Yishun Ctrl 1	Opp Yishun Polyclinic
59669	Yishun Ctrl 1	Yishun Polyclinic
59671	Yishun Ave 2	Bef Yishun Stn
59689	Yishun Ctrl	Blk 203
59691	Yishun Ctrl 1	Bef Blk 935
59699	Yishun Ctrl 1	Opp Blk 935
59701	Yishun Ctrl	Opp SAFRA Yishun
59709	Yishun Ctrl	Bef SAFRA Yishun
59711	Yishun Ring Rd	Blk 672C
59719	Yishun Ring Rd	Opp Blk 672C
59721	Yishun Ave 1	Blk 816
59729	Yishun Ave 1	Opp Blk 816
59731	Yishun Ave 1	Blk 512A
59739	Yishun Ave 1	Opp Blk 512A
59741	Yishun Ave 1	Opp Orchid Country Club
59749	Yishun Ave 1	Orchid Country Club
59751	Yishun Ave 1	Opp The Shaughnessy
59759	Yishun Ave 1	The Shaughnessy
59761	Yishun Ave 1	Blk 504C
60011	Kallang Bahru	BENDEMEER STN EXIT A
60019	Kallang Bahru	BENDEMEER STN EXIT B
60021	Kallang Bahru	Chubb S'pore
60029	Kallang Bahru	Blk 16
60031	Kallang Bahru	BEF GEYLANG BAHRU STN
60039	Kallang Bahru	Opp Blk 66
60051	Boon Keng Rd	Opp Kallang Pl
60059	Boon Keng Rd	Bef Kallang Pl
60061	Jln Kolam Ayer	Aft Infineon
60069	Jln Kolam Ayer	Kallang Basin Swim Cplx
60071	Jln Kolam Ayer	Kolam Ayer Ind Est
60079	Jln Kolam Ayer	MOM Svcs Ctr
60081	Jln Toa Payoh	St. Andrew'S Village
60089	Jln Toa Payoh	Opp St. Andrew'S Village
60099	Bendemeer Rd	Bef Lavender St
60101	S'goon Rd	Kwong Wai Shiu Hosp
60119	Bendemeer Rd	Opp Boon Keng Stn
60121	S'goon Rd	Boon Keng Stn/Blk 102
60139	Bendemeer Rd	Blk 44
60141	S'goon Rd	Opp Bendemeer Pr Sch
60159	Bendemeer Rd	Blk 54
60161	S'goon Rd	St. Michael's Pl
60179	Bendemeer Rd	MOM Svcs Ctr
60181	S'goon Rd	Aft Moonstone Lane
60191	Boon Keng Rd	Blk 7
60199	Boon Keng Rd	Boon Keng Stn/Blk 22
60201	Upp S'goon Rd	18 Woodsville
60209	Upp S'goon Rd	Sant Ritz
60211	MacPherson Rd	Aft Tai Thong Cres
60219	MacPherson Rd	Bef Siemens Ctr
60221	Geylang Bahru	BLK 73/GEYLANG BAHRU STN
60229	Geylang Bahru	Blk 68
60241	St. George'S Rd	Blk 1
60249	St. George'S Rd	Blk 14
60251	St. Wilfred Rd	Blk 15
60261	Upp S'goon Rd	Potong Pasir Stn Exit C
60269	Upp S'goon Rd	Potong Pasir Stn Exit B
61009	Potong Pasir Ave 1	Blk 122
61011	Upp S'goon Rd	Blk 103
61019	Upp S'goon Rd	Opp Blk 101
61021	Upp S'goon Rd	Aft Woodleigh Pk
61029	Upp S'goon Rd	Opp Woodleigh Pk
61031	Upp S'goon Rd	Woodleigh Stn Exit B
61039	Upp S'goon Rd	Woodleigh Stn Exit A
61041	Upp S'goon Rd	Bef Braddell Rd
61049	Upp S'goon Rd	Aft Bartley Rd
61061	Potong Pasir Ave 1	Blk 148
61069	Potong Pasir Ave 1	Blk 101
61079	Potong Pasir Ave 1	Blk 121
61089	Potong Pasir Ave 3	Bet Blks 138/144
61099	Potong Pasir Ave 2	Potong Pasir CC
61101	Potong Pasir Ave 1	Blk 120
62011	Upp Paya Lebar Rd	Aft Bartley Rd
62019	Upp Paya Lebar Rd	Aft Rochdale Rd
62021	Upp Paya Lebar Rd	Wisma AUPE
62029	Upp Paya Lebar Rd	Paya Lebar Gdns
62031	Upp Paya Lebar Rd	Bef How Sun Rd
62039	Upp Paya Lebar Rd	Raya Gdn
62041	Upp Paya Lebar Rd	Opp Bethany Presby Ch
62049	Upp Paya Lebar Rd	Aft Paya Lebar Cres
62051	Upp Paya Lebar Rd	Aft Jln Chermat
62059	Upp Paya Lebar Rd	Blk 161
62061	Bartley Rd	Aft Upp Paya Lebar Rd
62069	Bartley Rd	Bef Upp Paya Lebar Rd
62071	Bartley Rd	BARTLEY STN EXIT A
62079	Bartley Rd	AFT BARTLEY STN EXIT B
62081	Bartley Rd	Opp Bartley Chr Ch
62089	Bartley Rd	Bartley Chr Ch
62091	Bartley Rd	Opp Gambir Ridge
62099	Bartley Rd	Gambir Ridge
62101	Bartley Rd	Bef Upp Serangoon Rd
62109	Bartley Rd	Aft Upp Serangoon Rd
62111	Upp S'goon Rd	Aft Sommerville Rd
62119	Upp S'goon Rd	Aft Sunshine Lodge
62121	Upp S'goon Rd	Aft Wolskel Rd
62129	Upp S'goon Rd	Blk 403
62131	Upp S'goon Rd	S'Goon Stn Exit H
62139	Upp S'goon Rd	S'Goon Stn Exit A/Blk 413
62141	Upp S'goon Rd	Opp Blk 1
62149	Upp S'goon Rd	Paya Lebar Camp
62151	S'goon Ave 1	Rindu Terr
62159	S'goon Ave 1	Opp Rindu Terr
62161	S'goon Ave 1	St.Gabriel's Sec Sch
62169	S'goon Ave 1	Blk 426
62171	S'goon Ctrl	Blk 409
62179	S'goon Ctrl	Blk 421
62189	Upp S'goon Rd	S'Goon Stn Exit D/Blk 416
62219	Hougang St 11	Blk 158
62221	Lor Ah Soo	Opp The Minton
62229	Lor Ah Soo	The Minton
62231	Hougang Ave 3	Bef S'pore Girls' Home
62239	Hougang Ave 3	Opp S'pore Girls' Home
62241	Hougang Ave 3	SBST Hougang Depot
62249	Hougang Ave 3	Opp SBST Hougang Depot
62251	Upp S'goon Cres	Bef Blk 471B
62261	Upp Serangoon View	Opp S'goon Sec Sch
62271	Upp S'goon Cres	Opp Blk 475B
63011	Upp S'goon Rd	Opp Upp S'Goon Shop Ctr
63019	Upp S'goon Rd	Aft Upp S'Goon Shop Ctr
63021	Upp S'goon Rd	The Helping Hand
63029	Upp S'goon Rd	Opp The Helping Hand
63031	Upp S'goon Rd	Kovan Stn Exit B
63039	Upp S'goon Rd	Kovan Stn Exit C
63041	Upp S'goon Rd	Opp Glad Tidings Ch
63049	Upp S'goon Rd	Glad Tidings Ch
63051	Upp S'goon Rd	Serangoon JC
63059	Upp S'goon Rd	Opp Serangoon JC
63061	Upp S'goon Rd	Opp Blk 25
63069	Upp S'goon Rd	Blk 25
63071	Hougang Ave 3	Opp Blk 248
63079	Hougang Ave 3	Blk 248
63081	Hougang Ave 3	Opp Blk 241
63089	Hougang Ave 3	Blk 241
63091	Hougang Ave 3	Opp Blk 106
63099	Hougang Ave 3	Blk 106
63101	Hougang Ave 3	Opp Blk 169
63109	Hougang Ave 3	Blk 172
63131	Tampines Rd	THE TEMBUSU
63139	Tampines Rd	Aft En-Naeem Mque
63141	Boundary Rd	Blk 209
63149	Boundary Rd	Serangoon Stadium
63151	Yio Chu Kang Rd	Aft Upp S'Goon Rd
63159	Yio Chu Kang Rd	Highland Ctr
63161	Yio Chu Kang Rd	Serangoon Swim Cplx
63169	Yio Chu Kang Rd	Opp Serangoon Swim Cplx
63179	Yio Chu Kang Rd	Bef Tai Seng Chr Ch
63181	Yio Chu Kang Rd	Bef St. Helier's Ave
63189	Yio Chu Kang Rd	Aft Serangoon Gdn Way
63191	Yio Chu Kang Rd	Aft Serangoon Nth Ave 1
63199	Yio Chu Kang Rd	Aft Serangoon Nth Ave 1
63201	Yio Chu Kang Rd	Blk 133
63209	Yio Chu Kang Rd	Toho Green
63211	Yio Chu Kang Rd	Blk 138
63219	Yio Chu Kang Rd	Opp Blk 139
63221	Hougang St 21	KOVAN HUB
63229	Hougang St 21	Kovan Sports Ctr
63231	Hougang St 21	Bet Blks 210/211
63239	Hougang St 21	OPP BLK 211
63241	Hougang Ave 3	Blk 21
63249	Hougang Ave 3	Blk 1
63261	Hougang Ave 1	Opp Blk 232
63269	Hougang Ave 1	Blk 232
63271	Hougang Ave 1	Blk 239
63279	Hougang Ave 1	Opp Yuying Sec Sch
63281	Hougang Ave 1	Blk 105 Mkt/FC
63289	Hougang Ave 1	Aljunied CC
63291	Lor Ah Soo	Opp Blk 115
63299	Lor Ah Soo	Blk 115
63301	Lor Ah Soo	Paya Lebar Girls' Sch
63309	Lor Ah Soo	Opp Paya Lebar Girls' Sch
63311	Hougang Ave 2	Blk 634
63319	Hougang Ave 2	Opp Blk 634
63321	Hougang Ave 2	Blk 627
63329	Hougang Ave 2	Opp Blk 627
63331	Hougang Ave 2	Blk 615
63339	Hougang Ave 2	Opp Blk 615
63341	Hougang Ave 2	Opp Blk 709
63349	Hougang Ave 2	Blk 708
63351	Hougang Ave 10	Opp Hougang Swim Cplx
63359	Hougang Ave 10	Hougang Swim Cplx
63361	Yio Chu Kang Link	Opp S'Goon Sports Cplx
63369	Yio Chu Kang Link	Serangoon Sports Cplx
63371	Hougang Ave 8	Blk 679
63379	Hougang Ave 8	Blk 608
63381	Hougang Ave 8	Xinmin Pr Sch
63389	Hougang Ave 8	Opp Xinmin Pr Sch
63391	Hougang Ave 8	Blk 639
63399	Hougang Ave 8	Blk 632
64009	Hougang Ctrl	Hougang Ctrl Int
64011	Upp S'goon Rd	Naung Ct
64019	Upp S'goon Rd	Blk 302
64021	Hougang Ave 10	Blk 458
64029	Hougang Ave 10	Opp Blk 458
64031	Hougang Ave 8	Blk 436
64039	Hougang Ave 8	Blk 434
64041	Upp S'goon Rd	The Midtown
64049	Upp S'goon Rd	Opp The Midtown
64051	Upp S'goon Rd	Blk 465A
64059	Upp S'goon Rd	Blk 355
64061	Upp S'goon Rd	Opp Serangoon Sec Sch
64069	Upp S'goon Rd	Serangoon Sec Sch
64071	Hougang Ave 8	Opp Punggol Pk
64079	Hougang Ave 8	Punggol Pk
64081	Hougang St 91	Hougang 1/Opp Blk 931A
64089	Clementi Rd	OPP HOUGANG 1
64091	Hougang St 93	Hougang Pr Sch
64099	Hougang St 93	HOUGANG SEC SCH
64101	Yio Chu Kang Rd	Opp Gracehaven S Army
64109	Yio Chu Kang Rd	Gracehaven S Army
64111	Yio Chu Kang Rd	Opp Blk 953
64119	Yio Chu Kang Rd	Blk 953
64121	Yio Chu Kang Rd	Aft Ang Mo Kio Ave 5
64129	Yio Chu Kang Rd	Blk 988B
64131	Tampines Rd	Bef KPE
64139	Tampines Rd	Bef KPE
64141	Tampines Rd	Aft Jln Telawi
64149	Tampines Rd	LP 137
64151	Tampines Rd	Aft Greenwich Dr
64159	Tampines Rd	Bef Greenwich Dr
64161	Tampines Rd	Schenker
64169	Tampines Rd	Opp Schenker
64171	Tampines Rd	Aft Buangkok East Dr
64179	Tampines Rd	Bef Buangkok East Dr
64181	Tampines Rd	Bef TPE
64189	Tampines Rd	Aft Old Tampines Rd
64191	Tampines Rd	Aft TPE
64199	Tampines Rd	Bef TPE
64201	Tampines Rd	Aft Hougang Ave 3
64209	Tampines Rd	Aft Defu Ave 1
64211	Tampines Rd	Aft Hougang Ave 7
64219	Tampines Rd	Aft Defu Ave 2
64221	Tampines Rd	Opp Defu Ave 2
64229	Tampines Rd	Bef Defu Ave 2
64231	Hougang Ave 7	Blk 316
64239	Hougang Ave 7	Opp Blk 316
64241	Hougang Ave 5	Blk 308
64249	Hougang Ave 5	Blk 327
64301	Hougang Ave 7	Blk 325
64309	Hougang Ave 7	Opp Blk 321
64311	Hougang Ave 7	Blk 344
64319	Hougang Ave 7	Opp Blk 344
64321	Hougang Ave 7	Blk 350
64329	Hougang Ave 7	Rio Vista
64331	Hougang Ave 4	Blk 508
64339	Hougang Ave 4	Blk 602
64341	Hougang Ave 8	Bef Blk 683
64349	Hougang Ave 8	Blk 502
64351	Hougang Ave 8	Opp Montfort Sch
64359	Hougang Ave 8	Montfort Sch
64361	Hougang Ave 8	Blk 535
64369	Hougang Ave 8	Blk 532
64371	Hougang Ave 6	Opp Punggol CC
64379	Hougang Ave 6	Punggol CC
64381	Hougang Ave 10	Opp Blk 521
64389	Hougang Ave 10	Blk 522
64391	Hougang Ave 10	Blk 831
64399	Hougang Ave 10	Blk 512
64401	Upp S'goon Rd	Opp Blk 477A
64409	Upp S'goon Rd	Blk 477A
64411	Hougang Ave 4	Blk 670
64419	Hougang Ave 4	Blk 681
64421	Hougang Ave 10	Blk 421
64429	Hougang Ave 10	Blk 412
64431	Hougang St 51	Blk 568
64439	Hougang St 51	Blk 537
64441	Hougang St 51	Hougang G. Shop Mall
64449	Hougang St 51	Opp Hougang G. Shop Mall
64461	Buangkok Green	Blk 579
64469	Buangkok Green	Opp Blk 579
64471	Hougang Ave 9	Blk 917
64479	Hougang Ave 9	Blk 665
64481	Hougang Ave 9	Bet Blks 930/931
64489	Hougang Ave 9	Blk 946A
64491	Hougang Ave 9	Hougang 1
64499	Hougang Ave 9	Regentville
64509	Hougang St 92	Blk 941A
64519	Hougang St 92	Blk 943
64521	Hougang Ave 4	Blk 834
64529	Hougang Ave 4	Hougang Polyclinic
64541	Hougang Ctrl	Hougang Ctrl Int
64549	Hougang Ctrl	Opp Hougang Ctrl Int
64551	Hougang Ctrl	Blk 836
64559	Hougang Ctrl	Blk 830A
64561	Hougang St 51	Blk 574
64571	Hougang Ave 6	Blk 438
64579	Hougang Ave 6	Bet Blks 544/546
64601	Hougang Ave 4	Blk 919
64609	Hougang Ave 4	Blk 687
64611	Hougang Ave 4	Blk 913
64619	Hougang Ave 4	Opp Blk 913
64621	Buangkok Green	Blk 565
64629	Buangkok Green	Opp Blk 565
65009	Punggol Pl	Punggol Temp Int
65011	Punggol Rd	Opp The Rivervale
65019	Punggol Rd	The Rivervale
65021	Punggol Rd	Opp Blk 110
65029	Punggol Rd	Blk 111
65031	Punggol Rd	Blk 227D
65039	Punggol Rd	Blk 124
65041	Punggol Rd	Blk 231
65049	Punggol Rd	Blk 126A
65059	Punggol Rd	St. Anne's Ch
65061	Punggol Rd	Blk 298A
65069	Punggol Rd	Blk 190C
65071	Punggol Rd	Opp Blk 103A
65079	Punggol Rd	Blk 102C
65081	Punggol Rd	Opp Blk 199C
65089	Punggol Rd	Opp Blk 296
65091	Punggol Rd	BLK 301A
65099	Punggol Rd	BLK 604A
65101	Punggol Rd	Aft Punggol Dr
65109	Punggol Rd	Bef Punggol Dr
65111	Punggol Rd	Bef Punggol 17th Ave
65119	Punggol Rd	Opp Punggol 17th Ave
65121	Punggol Rd	Opp Track 22
65129	Punggol Rd	Aft Track 22
65139	Punggol Rd	Punggol Rd End
65141	Punggol Way	Soo Teck Stn
65149	Punggol Way	Soo Teck Stn
65151	Punggol Field	Cove Stn Exit B
65159	Punggol Field	Cove Stn Exit A
65161	Punggol Field	Meridian Stn Exit B
65169	Punggol Field	Meridian Stn Exit A
65171	Punggol Field	Coral Edge Stn Exit B
65179	Punggol Field	Coral Edge Stn Exit A
65181	Punggol East	Atf Punggol Ctrl
65189	Punggol East	Bef Punggol Ctrl
65191	TPE	Bef Punggol Rd
65199	TPE	Aft Punggol Rd
65201	Punggol Field	Opp Blk 201A
